401,342.74,30.423,69.155,168.67,27.023
401,412.26,85.161,52.903,129.03,24.799
402,343.85,46.154,63.077,153.85,30.894
402,407.1,80,52.903,129.03,18.808
402,146.92,101.54,63.077,153.85,5.6494
403,336,30.423,69.155,168.67,27.392
403,412.26,85.161,52.903,129.03,19.372
403,195.37,85.091,44.668,108.95,15.307
403,146.92,101.54,63.077,153.85,6.5715
404,336,30.423,69.155,168.67,19.677
404,417.42,85.161,52.903,129.03,13.755
405,411.85,92.673,48.643,118.64,22.458
405,336,37.183,69.155,168.67,18.032
406,335,4,82,200,31.72
406,411.85,87.921,48.643,118.64,15.378
406,16.871,98.182,44.668,108.95,4.9384
407,336,37.183,69.155,168.67,21.9
407,417.42,80,52.903,129.03,16.091
407,133.55,110.97,52.903,129.03,4.9468
407,3.5,110,41,100,3.5034
408,343.85,46.154,63.077,153.85,31.815
408,417.42,80,52.903,129.03,12.924
409,336,37.183,69.155,168.67,51.003
409,417.42,85.161,52.903,129.03,7.3743
410,336,30.423,69.155,168.67,49.21
410,416.59,87.921,48.643,118.64,4.6959
411,336,30.423,69.155,168.67,41.411
411,411.85,92.673,48.643,118.64,20.199
412,335,4,82,200,32.564
412,423.5,110,41,100,9.6214
413,336,30.423,69.155,168.67,36.032
413,421.77,102.55,44.668,108.95,26.711
414,336,30.423,69.155,168.67,25.465
414,423.5,106,41,100,16.413
415,342.74,30.423,69.155,168.67,32.974
415,416.59,87.921,48.643,118.64,5.6118
416,336,30.423,69.155,168.67,33.479
416,416.59,87.921,48.643,118.64,14.829
417,336,30.423,69.155,168.67,37.178
417,416.59,87.921,48.643,118.64,15.828
417,155.85,78.416,48.643,118.64,7.6395
418,336,37.183,69.155,168.67,42.119
418,412.26,85.161,52.903,129.03,12.498
419,335,4,82,200,33.593
419,417.42,85.161,52.903,129.03,19.901
419,471.5,110,41,100,16.487
419,154.19,74.839,52.903,129.03,13.784
420,416.59,87.921,48.643,118.64,20.411
420,337.47,25.846,75.524,184.2,20.003
420,471.5,110,41,100,12.488
420,103.5,202,41,100,7.7725
421,336,37.183,69.155,168.67,27.587
421,417.42,85.161,52.903,129.03,11.726
421,471.5,114,41,100,6.8332
421,578.5,128.73,44.668,108.95,1.3757
422,335,4,82,200,32.622
422,417.42,85.161,52.903,129.03,24.4
422,471.5,110,41,100,4.1129
423,342.74,30.423,69.155,168.67,43.477
423,423.85,64.615,63.077,153.85,6.1077
424,336,30.423,69.155,168.67,36.98
424,475.5,110,41,100,13.751
425,336,30.423,69.155,168.67,35.312
425,479.5,114,41,100,13.464
425,417.42,80,52.903,129.03,11.062
426,330.11,25.846,75.524,184.2,29.96
426,418.41,76.235,57.981,141.42,9.565
427,330.11,18.462,75.524,184.2,32.122
427,430,64.615,63.077,153.85,13.688
427,479.5,110,41,100,9.3143
428,330.11,18.462,75.524,184.2,31.883
428,479.5,110,41,100,13.269
428,430,70.769,63.077,153.85,8.3214
429,337.47,11.077,75.524,184.2,25.826
429,436.15,64.615,63.077,153.85,13.987
429,487.5,126,41,100,4.0939
430,330.11,18.462,75.524,184.2,27.169
430,432.9,85.161,52.903,129.03,6.2219
431,330.11,18.462,75.524,184.2,33.926
431,430,64.615,63.077,153.85,27.277
431,483.5,114,41,100,9.6491
432,482.72,106.91,44.668,108.95,29.097
432,443.5,114,41,100,19.768
432,330.11,18.462,75.524,184.2,17.703
433,330.11,18.462,75.524,184.2,30.342
433,423.85,64.615,63.077,153.85,18.066
433,119.5,110,41,100,14.238
434,335,-4,82,200,19.458
434,430,58.462,63.077,153.85,5.321
435,327,4,82,200,24.761
435,115.5,106,41,100,14.513
435,447.5,118,41,100,13.829
436,451.5,118,41,100,26.605
436,335,-4,82,200,23.164
437,430,58.462,63.077,153.85,22.303
437,327,4,82,200,20.159
438,336,30.423,69.155,168.67,29.842
438,455.5,118,41,100,25.642
438,115.5,98,41,100,8.9138
439,327,4,82,200,36.223
439,436.15,58.462,63.077,153.85,10.062
440,327,4,82,200,36.14
440,430,58.462,63.077,153.85,28.505
440,147.5,102,41,100,13.209
441,327,4,82,200,28.737
442,327,4,82,200,24.984
442,455.5,118,41,100,22.247
442,429.73,59.294,57.981,141.42,3.5636
443,330.11,11.077,75.524,184.2,36.816
443,455.5,118,41,100,24.04
444,327,4,82,200,37.729
444,412.74,70.588,57.981,141.42,3.7672
445,327,4,82,200,29.967
445,107.5,106,41,100,23.91
445,436.15,58.462,63.077,153.85,9.2013
446,330.11,11.077,75.524,184.2,27.501
446,436.15,58.462,63.077,153.85,20.43
447,335,-4,82,200,26.571
447,103.5,106,41,100,11.617
448,335,-4,82,200,30.329
448,103.5,106,41,100,27.995
449,103.5,106,41,100,25.839
449,335,-4,82,200,24.958
449,139.5,102,41,100,13.896
449,430,58.462,63.077,153.85,5.8701
450,335,-4,82,200,28.251
450,99.5,106,41,100,20.075
450,412.74,64.941,57.981,141.42,7.7643
451,319,4,82,200,26.231
451,135.5,102,41,100,14.004
452,130.07,98.182,44.668,108.95,19.161
452,335,-4,82,200,10.945
453,99.5,106,41,100,31.992
453,327,4,82,200,18.918
453,536.13,100.65,52.903,129.03,9.0819
454,99.5,106,41,100,38.233
454,325.38,46.154,63.077,153.85,23.755
454,135.5,102,41,100,9.5977
455,319,-4,82,200,22.199
455,423.5,106,41,100,2.1144
456,327,-4,82,200,18.001
456,543.5,146,41,100,14.641
457,90.884,98.182,44.668,108.95,33.03
457,319,-4,82,200,14.249
457,164.9,102.55,44.668,108.95,4.7896
458,412.74,64.941,57.981,141.42,13.387
458,89.481,87.921,48.643,118.64,12.214
459,327,-4,82,200,13.37
460,327,4,82,200,26.513
462,311,4,82,200,16.791
463,95.5,106,41,100,26.034
463,313.08,40,63.077,153.85,1.0443
464,86.531,102.55,44.668,108.95,20.396
464,311,4,82,200,9.8435
465,325.38,40,63.077,153.85,16.275
465,86.531,102.55,44.668,108.95,15.814
466,80,92.673,48.643,118.64,19.195
466,486.37,87.529,57.981,141.42,15.171
466,325.38,40,63.077,153.85,13.227
467,80,92.673,48.643,118.64,13.726
467,489.68,95.484,52.903,129.03,12.667
467,422.58,85.161,52.903,129.03,6.3616
468,494.84,95.484,52.903,129.03,19.265
468,82.177,98.182,44.668,108.95,13.564
468,417.69,58.462,63.077,153.85,2.1075
468,309.05,30.423,69.155,168.67,1.3911
469,494.84,95.484,52.903,129.03,26.586
469,75.259,87.921,48.643,118.64,9.9197
469,295,-4,82,200,8.462
469,18.37,149.7,48.643,118.64,7.0142
469,416.84,43.944,69.155,168.67,6.58
469,108.3,85.091,44.668,108.95,3.0784
470,494.84,95.484,52.903,129.03,19.954
470,331.5,98,41,100,8.1241
470,103.7,78.416,48.643,118.64,6.0828
471,313.08,40,63.077,153.85,14.814
471,497.7,87.529,57.981,141.42,13.519
471,103.5,90,41,100,11.1
471,430.48,106.91,44.668,108.95,4.3873
471,75.259,92.673,48.643,118.64,1.3424
472,77.823,93.818,44.668,108.95,15.439
472,424.07,76.235,57.981,141.42,15.124
472,329.26,30.423,69.155,168.67,10.571
472,497.7,98.824,57.981,141.42,1.5079
472,103.7,78.416,48.643,118.64,0.9253
473,329.26,30.423,69.155,168.67,21.962
473,306.92,33.846,63.077,153.85,13.688
473,463.5,94,41,100,7.4581
473,494.84,100.65,52.903,129.03,6.1781
473,70.519,87.921,48.643,118.64,5.7152
474,313.08,40,63.077,153.85,21.238
474,494.84,100.65,52.903,129.03,4.8657
475,322.53,30.423,69.155,168.67,10.76
475,494.84,100.65,52.903,129.03,5.0222
476,319,-4,82,200,24.088
476,95.5,90,41,100,16.705
476,451.5,110,41,100,5.6427
477,559.5,18,41,100,20.834
477,319,-4,82,200,18.523
477,451.5,110,41,100,6.8574
478,322.53,30.423,69.155,168.67,19.29
478,451.5,110,41,100,11.063
478,94.222,78.416,48.643,118.64,5.1182
479,327.79,42.353,57.981,141.42,25.411
479,452.24,106.91,44.668,108.95,14.925
480,327.79,42.353,57.981,141.42,24.112
480,423.85,64.615,63.077,153.85,6.6388
481,519,36,82,200,21.025
481,308.05,3.6923,75.524,184.2,19.784
481,447.89,102.55,44.668,108.95,12.552
482,319.23,40,63.077,153.85,26.249
482,449.78,97.426,48.643,118.64,13.856
483,300.69,3.6923,75.524,184.2,16.499
483,447.89,102.55,44.668,108.95,14.115
484,313.08,33.846,63.077,153.85,23.684
484,501.93,73.663,48.643,118.64,19.489
484,337.69,46.154,63.077,153.85,13.288
484,425.75,33.231,75.524,184.2,10.894
485,325.38,40,63.077,153.85,31.603
485,425.75,33.231,75.524,184.2,6.5294
486,313.08,33.846,63.077,153.85,40.396
486,511.5,90,41,100,13.114
486,445.04,97.426,48.643,118.64,12.693
487,319.23,33.846,63.077,153.85,36.214
487,499.5,90,41,100,19.523
487,519,44,82,200,13.147
488,315.79,30.423,69.155,168.67,29.615
488,423,28,82,200,8.3928
488,531.37,77.746,69.155,168.67,3.4796
489,309.05,23.662,69.155,168.67,38.121
489,503.5,90,41,100,20.506
489,167.5,126,41,100,12.342
489,454.52,97.426,48.643,118.64,4.2264
490,504.49,80.727,44.668,108.95,43.475
490,308.05,11.077,75.524,184.2,25.041
490,423,28,82,200,21.592
491,508.84,76.364,44.668,108.95,36.048
491,309.05,23.662,69.155,168.67,30.857
491,415,28,82,200,5.4898
491,278.62,3.6923,75.524,184.2,2.4624
491,101.24,76.235,57.981,141.42,1.424
492,508.84,76.364,44.668,108.95,44.853
492,302.32,23.662,69.155,168.67,37.526
492,423,28,82,200,26.069
492,37.333,83.168,48.643,118.64,10.089
492,159.5,126,41,100,2.5636
493,504.49,80.727,44.668,108.95,40.774
493,309.05,23.662,69.155,168.67,29.128
494,302.32,23.662,69.155,168.67,34.731
494,500,59.355,52.903,129.03,32.523
494,522.31,40,63.077,153.85,26.453
494,453.55,85.161,52.903,129.03,16.885
495,302.32,23.662,69.155,168.67,39.341
495,508.84,76.364,44.668,108.95,31.129
495,453.55,85.161,52.903,129.03,21.287
495,525.63,64.158,48.643,118.64,8.6901
496,302.32,23.662,69.155,168.67,35.471
496,508.84,76.364,44.668,108.95,29.657
496,423,28,82,200,23.463
497,293.33,11.077,75.524,184.2,34.713
497,506.67,68.911,48.643,118.64,33.242
497,453.55,85.161,52.903,129.03,11.106
498,302.32,23.662,69.155,168.67,49.147
498,504.49,76.364,44.668,108.95,31.13
498,463.87,90.323,52.903,129.03,7.3792
499,506.67,68.911,48.643,118.64,34.593
499,287,-4,82,200,25.442
499,436.15,76.923,63.077,153.85,16.231
500,495.5,90,41,100,37.72
500,295.58,23.662,69.155,168.67,35.78
500,347.5,90,41,100,20.005
500,528.46,33.846,63.077,153.85,15.85
500,508.84,76.364,44.668,108.95,15.676
500,381.61,25.846,75.524,184.2,8.3392
500,203.5,170,41,100,2.9692
501,504.49,80.727,44.668,108.95,33.195
501,271.26,3.6923,75.524,184.2,22.069
501,541.29,64.516,52.903,129.03,22.058
501,437.05,70.986,69.155,168.67,13.143
501,374.25,25.846,75.524,184.2,11.996
501,302.32,30.423,69.155,168.67,9.4608
501,66.923,70.769,63.077,153.85,0.5552
502,279,-4,82,200,31.015
502,500,59.355,52.903,129.03,21.543
503,504.49,80.727,44.668,108.95,33.707
503,279,-4,82,200,30.8
503,531.37,23.662,69.155,168.67,11.136
504,503.5,90,41,100,38.646
504,279,-4,82,200,34.672
504,339.05,80.727,44.668,108.95,13.139
504,531.37,23.662,69.155,168.67,11.425
504,60.769,70.769,63.077,153.85,4.6836
505,504.49,76.364,44.668,108.95,50.865
505,279,-4,82,200,31.011
505,540.77,46.154,63.077,153.85,11.074
506,507.5,90,41,100,39.452
506,285.98,3.6923,75.524,184.2,38.066
506,534.62,40,63.077,153.85,15.435
507,285.98,11.077,75.524,184.2,42.033
507,507.5,90,41,100,30.39
507,540.77,40,63.077,153.85,23.176
507,339.5,90,41,100,6.4598
508,279,-4,82,200,31.815
508,508.84,76.364,44.668,108.95,12.375
508,544.84,23.662,69.155,168.67,9.6283
508,455.17,62.769,75.524,184.2,2.9155
509,511.5,86,41,100,28.355
509,278.62,3.6923,75.524,184.2,27.735
509,531.37,23.662,69.155,168.67,18.087
509,331.5,90,41,100,11.424
510,279,-4,82,200,34.167
510,524.63,23.662,69.155,168.67,19.371
510,335.5,90,41,100,18.511
510,179.5,178,41,100,8.0365
510,248.42,3.3803,69.155,168.67,4.4065
510,508.84,67.636,44.668,108.95,0.49462
511,278.62,3.6923,75.524,184.2,32.667
511,455,60,82,200,10.588
511,331.5,90,41,100,9.4087
511,504.42,57.465,69.155,168.67,8.1248
511,546.92,40,63.077,153.85,5.1228
512,271,-4,82,200,37.174
512,520.89,68.911,48.643,118.64,18.514
512,463,60,82,200,11.132
512,331.5,106,41,100,1.7054
513,278.62,3.6923,75.524,184.2,39.804
513,527.5,86,41,100,26.866
513,491.5,134,41,100,20.996
513,546.92,33.846,63.077,153.85,14.333
513,146.15,153.85,126.15,307.69,10.631
514,271,-4,82,200,44.056
514,491.5,134,41,100,32.742
514,526.26,72,44.668,108.95,8.313
514,146.15,153.85,126.15,307.69,2.68
515,271.26,3.6923,75.524,184.2,40.707
515,495.5,134,41,100,32.686
515,527.5,86,41,100,17.376
515,133.85,153.85,126.15,307.69,6.1307
516,271.26,3.6923,75.524,184.2,42.827
516,495.78,128.73,44.668,108.95,29.166
516,531.5,86,41,100,7.7778
516,407.5,82,41,100,6.3661
517,271.26,3.6923,75.524,184.2,36.591
517,503.5,138,41,100,17.001
517,241.68,3.3803,69.155,168.67,16.271
517,553.08,33.846,63.077,153.85,13.342
518,271,-4,82,200,41.329
518,504.49,128.73,44.668,108.95,23.2
519,271,-4,82,200,37.727
519,511.5,142,41,100,25.049
519,383.16,30.423,69.155,168.67,11.927
520,263,-4,82,200,40.44
520,515.5,142,41,100,29.966
520,319.5,90,41,100,17.164
520,63.5,154,41,100,10.047
520,391.61,105.81,52.903,129.03,0.69883
521,271.26,3.6923,75.524,184.2,39.699
521,481.1,48,89.691,218.76,24.082
521,317.28,80.727,44.668,108.95,9.1599
521,51.556,135.45,48.643,118.64,6.4445
522,263,-4,82,200,32.893
522,515.5,142,41,100,13.06
522,47.5,154,41,100,3.8917
522,575.5,26,41,100,3.4145
523,263.91,3.6923,75.524,184.2,44.303
523,523.5,146,41,100,24.694
523,135.5,182,41,100,16.257
523,317.28,76.364,44.668,108.95,8.1484
523,579.5,26,41,100,7.7979
523,399.5,106,41,100,7.0928
524,255,-4,82,200,35.181
524,511,36,82,200,24.386
524,319.5,90,41,100,21.251
524,583.5,30,41,100,12.218
524,121.36,181.09,44.668,108.95,7.0586
524,228.21,3.3803,69.155,168.67,1.4189
525,255,-4,82,200,31.975
525,530.37,125.94,48.643,118.64,19.299
525,395.5,106,41,100,17.87
525,583.5,34,41,100,11.528
525,127.5,182,41,100,8.9042
525,227.13,3.6923,75.524,184.2,2.5866
526,255,-4,82,200,33.348
526,507.4,21.818,89.691,218.76,28.365
527,507.4,30.545,89.691,218.76,37.184
527,263,-4,82,200,25.108
527,117.01,181.09,44.668,108.95,2.1882
528,263.91,3.6923,75.524,184.2,26.415
528,543.67,141.82,44.668,108.95,20.271
528,317.28,76.364,44.668,108.95,15.545
528,374.25,25.846,75.524,184.2,12.971
529,514.63,4.8,98.115,239.31,22.755
529,317.28,76.364,44.668,108.95,21.541
529,247,-4,82,200,20.599
529,103.5,178,41,100,13.479
530,263,-4,82,200,25.499
530,514.63,4.8,98.115,239.31,17.201
530,317.28,76.364,44.668,108.95,11.311
530,399.5,106,41,100,9.3476
530,103.5,178,41,100,8.5462
530,491.5,138,41,100,6.4647
531,263,-4,82,200,31.032
531,568.3,140.2,48.643,118.64,13.719
532,255,-4,82,200,29.359
532,315.5,90,41,100,25.26
532,417.41,72,44.668,108.95,10.154
532,572.26,136.77,52.903,129.03,8.0256
532,233.08,46.154,63.077,153.85,1.7235
533,11.5,166,41,100,18.174
533,243.5,90,41,100,17.888
533,577.42,131.61,52.903,129.03,3.9168
533,89.481,178.22,48.643,118.64,2.5138
534,263,-4,82,200,29.497
534,319.5,86,41,100,23.56
535,319.5,90,41,100,41.426
535,431.5,82,41,100,9.2848
535,269.39,85.091,44.668,108.95,2.7769
536,319.5,90,41,100,36.997
536,303.5,94,41,100,5.7813
537,319.5,90,41,100,38.346
537,245.38,46.154,63.077,153.85,16.038
537,303.5,90,41,100,15.723
537,75.5,178,41,100,10.949
538,319.5,90,41,100,27.556
538,303.5,94,41,100,18.863
538,75.5,178,41,100,17.449
538,257.42,59.355,52.903,129.03,4.6472
539,303.5,90,41,100,30.145
539,71.5,182,41,100,27.675
539,321.78,68.911,48.643,118.64,13.897
540,323.5,90,41,100,28.099
540,499.5,134,41,100,12.833
540,404.35,102.55,44.668,108.95,10.148
540,307.5,90,41,100,8.543
540,438.06,69.677,52.903,129.03,7.8154
541,321.63,80.727,44.668,108.95,27.679
541,445.04,64.158,48.643,118.64,18.993
541,307.5,94,41,100,14.553
541,415.5,114,41,100,7.5282
542,448.39,59.355,52.903,129.03,29.326
542,321.63,85.091,44.668,108.95,27.84
542,551.5,162,41,100,11.762
542,59.5,186,41,100,7.0056
543,449.78,64.158,48.643,118.64,31.125
543,559.5,166,41,100,20.487
543,327.5,86,41,100,17.163
543,307.5,90,41,100,16.711
543,51.556,182.97,48.643,118.64,4.351
544,419.5,114,41,100,23.571
544,571.5,166,41,100,23.021
544,453.55,59.355,52.903,129.03,19.661
544,325.99,80.727,44.668,108.95,9.5714
544,265.49,53.647,57.981,141.42,0.68282
545,579.5,166,41,100,35.82
545,423.5,114,41,100,35.131
545,327.5,90,41,100,13.106
545,47.347,185.45,44.668,108.95,7.7021
545,308.57,80.727,44.668,108.95,5.774
546,427.5,114,41,100,29.657
546,582.86,163.64,44.668,108.95,21.244
546,325.99,85.091,44.668,108.95,21.087
546,446.73,48,57.981,141.42,19.162
547,423.5,114,41,100,17.145
547,260.15,73.663,48.643,118.64,10.553
547,311.5,90,41,100,9.0186
547,446.73,48,57.981,141.42,5.9194
548,257.69,40,63.077,153.85,16.559
548,42.993,189.82,44.668,108.95,6.1402
548,298.71,59.355,52.903,129.03,5.8817
549,257.69,40,63.077,153.85,19.246
549,427.5,114,41,100,15.638
549,464,64.158,48.643,118.64,11.618
549,334.69,80.727,44.668,108.95,6.581
549,311.5,94,41,100,6.2121
550,430.48,111.27,44.668,108.95,24.944
550,311.5,94,41,100,19.095
550,330.34,85.091,44.668,108.95,18.312
550,257.69,40,63.077,153.85,14.197
550,463.87,59.355,52.903,129.03,9.3489
551,330.34,80.727,44.668,108.95,27.123
551,463.87,54.194,52.903,129.03,18.608
551,430.48,106.91,44.668,108.95,12.67
551,403.5,106,41,100,12.387
551,571.79,23.662,69.155,168.67,9.767
551,251.54,40,63.077,153.85,6.889
552,257.69,40,63.077,153.85,25.608
552,469.03,54.194,52.903,129.03,21.79
552,434.83,111.27,44.668,108.95,19.031
552,331.26,73.663,48.643,118.64,18.501
552,577.69,33.846,63.077,153.85,11.025
552,315.5,94,41,100,9.6172
553,334.69,85.091,44.668,108.95,27.036
553,257.69,40,63.077,153.85,25.609
553,469.03,59.355,52.903,129.03,21.276
553,311.5,90,41,100,19.231
553,18.37,192.48,48.643,118.64,19.156
553,571.79,23.662,69.155,168.67,14.235
553,434.83,111.27,44.668,108.95,13.685
553,451.5,66,41,100,7.887
554,335.5,98,41,100,36.26
554,257.69,40,63.077,153.85,19.815
554,463.72,53.647,57.981,141.42,15.216
554,439.5,118,41,100,10.488
554,443.54,58.909,44.668,108.95,6.2903
554,311.5,94,41,100,5.0387
554,407.5,114,41,100,1.2855
555,447.89,58.909,44.668,108.95,30.609
555,315.5,94,41,100,26.889
555,263.85,40,63.077,153.85,26.166
555,334.69,80.727,44.668,108.95,15.491
555,439.18,111.27,44.668,108.95,15.47
555,407.1,80,52.903,129.03,12.717
555,474.19,54.194,52.903,129.03,5.4297
555,416.59,140.2,48.643,118.64,3.3104
556,421.33,73.663,48.643,118.64,33.619
556,411.5,114,41,100,29.19
556,336,73.663,48.643,118.64,18.31
556,456.6,58.909,44.668,108.95,17.813
556,319.5,94,41,100,12.9
556,440.3,106.93,48.643,118.64,7.1756
557,315.5,90,41,100,33.704
557,339.5,94,41,100,33.291
557,411.5,114,41,100,19.627
557,455.5,66,41,100,19.128
557,254.16,53.647,57.981,141.42,8.2984
557,427.5,94,41,100,7.9847
557,452.24,111.27,44.668,108.95,0.67596
558,415.5,114,41,100,24.219
558,339.05,80.727,44.668,108.95,21.959
558,319.5,94,41,100,17.276
558,257.69,40,63.077,153.85,8.5805
559,339.5,94,41,100,28.559
559,419.5,114,41,100,26.749
559,319.5,94,41,100,22.954
559,30,169.23,63.077,153.85,11.761
560,327.5,94,41,100,41.347
560,343.5,94,41,100,34.799
560,423.5,114,41,100,13.277
560,439.5,94,41,100,12.571
560,463.5,70,41,100,4.856
560,257.69,46.154,63.077,153.85,1.4274
561,343.5,94,41,100,50.278
561,423.5,114,41,100,27.542
561,438.06,64.516,52.903,129.03,26.683
561,257.69,46.154,63.077,153.85,16.539
561,327.5,94,41,100,8.7609
562,343.5,94,41,100,35.298
562,432.9,64.516,52.903,129.03,30.983
562,263.85,46.154,63.077,153.85,23.271
562,323.5,94,41,100,23.133
562,477.24,40.615,75.524,184.2,5.0707
563,438.06,64.516,52.903,129.03,33.411
563,310.8,53.647,57.981,141.42,23.945
563,263.85,40,63.077,153.85,23.661
563,347.5,94,41,100,22.251
563,430.48,111.27,44.668,108.95,16.772
564,347.5,94,41,100,37.829
564,427.5,118,41,100,23.908
564,331.5,94,41,100,23.575
564,282.48,59.294,57.981,141.42,3.2447
565,347.5,94,41,100,27.584
565,263.85,40,63.077,153.85,20.682
565,331.5,94,41,100,19.017
565,435.5,118,41,100,17.409
565,479.35,105.81,52.903,129.03,13.686
566,351.5,94,41,100,35.167
566,335.5,94,41,100,24.292
566,270,46.154,63.077,153.85,15.851
566,463.5,90,41,100,8.2218
566,479.35,105.81,52.903,129.03,4.3469
567,351.5,94,41,100,43.643
567,308.57,89.455,44.668,108.95,27.875
567,270,46.154,63.077,153.85,27.053
567,484.52,105.81,52.903,129.03,12.608
567,469.03,64.516,52.903,129.03,12.358
567,325.99,85.091,44.668,108.95,11.563
568,355.5,94,41,100,29.937
568,339.5,98,41,100,20.177
568,270,46.154,63.077,153.85,19.883
568,456.6,89.455,44.668,108.95,17.255
568,307.5,94,41,100,12.81
569,355.5,94,41,100,43.296
569,268.63,30.423,69.155,168.67,16.351
569,339.5,98,41,100,16.168
569,437.05,37.183,69.155,168.67,2.892
570,469.38,53.647,57.981,141.42,33.295
570,359.5,98,41,100,29.869
570,282.31,46.154,63.077,153.85,15.714
570,336,78.416,48.643,118.64,14.219
571,475.04,53.647,57.981,141.42,27.9
571,516.15,49.901,48.643,118.64,19.192
571,343.5,98,41,100,18.586
571,452.39,81.882,57.981,141.42,18.556
571,359.5,98,41,100,13.855
571,312.93,89.455,44.668,108.95,2.3638
572,339.5,98,41,100,34.548
572,359.5,94,41,100,32.767
572,268.63,30.423,69.155,168.67,17.811
572,480.71,48,57.981,141.42,11.517
573,339.5,98,41,100,30.926
573,275.37,30.423,69.155,168.67,29.084
573,456.6,115.64,44.668,108.95,14.899
573,363.5,94,41,100,14.809
573,573.04,121.19,48.643,118.64,8.0241
573,503.5,94,41,100,7.2331
573,19.5,170,41,100,2.1022
574,339.5,98,41,100,35.321
574,360.82,89.455,44.668,108.95,24.904
574,275.37,30.423,69.155,168.67,21.525
574,473.48,78.416,48.643,118.64,14.673
574,15.5,166,41,100,6.0405
575,360.82,89.455,44.668,108.95,21.767
575,463.5,134,41,100,18.129
575,268.63,30.423,69.155,168.67,10.638
575,336,78.416,48.643,118.64,8.9279
575,489.68,59.355,52.903,129.03,8.7315
575,127.5,46,41,100,5.5369
576,463.5,130,41,100,29.306
576,282.31,46.154,63.077,153.85,27.024
576,336,30.423,69.155,168.67,24.813
576,485.38,40,63.077,153.85,23.388
576,522.31,95.385,63.077,153.85,11.313
577,467.5,130,41,100,44.103
577,360.82,89.455,44.668,108.95,28.296
577,483.5,102,41,100,27.579
577,523.5,98,41,100,16.104
577,276.15,40,63.077,153.85,12.334
577,546.45,38.71,52.903,129.03,6.588
578,475.5,134,41,100,33.902
578,487.5,102,41,100,27.966
578,367.5,98,41,100,24.804
578,497.7,42.353,57.981,141.42,17.174
578,340,69.677,52.903,129.03,16.248
578,282.31,46.154,63.077,153.85,15.577
578,445.04,78.416,48.643,118.64,11.922
579,475.5,134,41,100,44.406
579,282.11,30.423,69.155,168.67,35.113
579,497.69,40,63.077,153.85,34.429
579,365.17,89.455,44.668,108.95,32.414
579,478.22,78.416,48.643,118.64,18.505
579,345.48,73.663,48.643,118.64,12.748
579,538.11,84.507,69.155,168.67,12.093
580,483.5,134,41,100,40.965
580,365.17,89.455,44.668,108.95,38.593
580,282.31,46.154,63.077,153.85,31.278
580,503.85,40,63.077,153.85,26.087
580,491.5,102,41,100,25.509
580,347.5,94,41,100,25.475
580,130.07,41.455,44.668,108.95,14.712
581,347.5,94,41,100,36.109
581,369.52,89.455,44.668,108.95,32.885
581,487.5,134,41,100,27.382
581,275.37,30.423,69.155,168.67,19.97
581,497.7,53.647,57.981,141.42,18.439
582,491.5,134,41,100,40.897
582,369.52,89.455,44.668,108.95,27.24
582,351.5,94,41,100,26.509
582,517.89,30.423,69.155,168.67,13.443
582,499.5,102,41,100,3.3668
583,491.5,138,41,100,54.409
583,369.52,89.455,44.668,108.95,30.297
583,275.37,23.662,69.155,168.67,15.726
583,351.5,94,41,100,14.835
583,524.63,30.423,69.155,168.67,9.4647
583,499.5,102,41,100,8.0014
583,556.77,80,52.903,129.03,6.9921
583,321.78,83.168,48.643,118.64,6.7678
583,453.55,64.516,52.903,129.03,3.4404
584,499.5,138,41,100,49.774
584,369.52,89.455,44.668,108.95,38.448
584,282.11,30.423,69.155,168.67,33.135
584,561.94,74.839,52.903,129.03,13.032
584,535.5,98,41,100,7.7464
584,446.73,59.294,57.981,141.42,3.187
585,375.5,98,41,100,34.935
585,282.11,30.423,69.155,168.67,34.676
585,355.5,94,41,100,31.952
585,503.5,142,41,100,28.278
585,538.11,23.662,69.155,168.67,22.64
585,459.26,78.416,48.643,118.64,7.3566
586,282.11,30.423,69.155,168.67,41.282
586,507.5,142,41,100,34.722
586,369.19,83.168,48.643,118.64,29.039
586,352.11,89.455,44.668,108.95,28.313
586,458.71,69.677,52.903,129.03,7.3171
587,359.5,94,41,100,39.963
587,507.5,142,41,100,30.087
587,375.5,98,41,100,28.602
587,275.37,30.423,69.155,168.67,25.384
587,474.19,59.355,52.903,129.03,15.706
587,567.5,98,41,100,11.366
587,334.69,85.091,44.668,108.95,3.7604
588,359.5,94,41,100,37.284
588,511.41,125.94,48.643,118.64,32.936
588,275.37,30.423,69.155,168.67,19.428
588,373.88,89.455,44.668,108.95,17.887
588,544.84,23.662,69.155,168.67,10.097
588,323.5,102,41,100,2.7603
589,571.5,98,41,100,33.227
589,379.5,98,41,100,23.592
589,275.37,30.423,69.155,168.67,18.684
589,345.16,64.516,52.903,129.03,17.788
589,463.87,69.677,52.903,129.03,4.4918
590,282.11,30.423,69.155,168.67,31.542
590,521.9,137.45,44.668,108.95,22.333
590,379.5,98,41,100,21.264
590,356.46,85.091,44.668,108.95,20.605
590,470.74,30.423,69.155,168.67,7.2493
590,543.45,3.6923,75.524,184.2,1.6717
591,282.11,30.423,69.155,168.67,42.014
591,379.5,98,41,100,27.116
591,327.79,59.294,57.981,141.42,17.705
591,363.5,98,41,100,17.07
591,551.5,98,41,100,8.0373
592,579.5,98,41,100,44.339
592,378.23,89.455,44.668,108.95,30.532
592,363.5,94,41,100,29.028
592,282.11,30.423,69.155,168.67,26.096
